X1100230 0.5483870967741936 0.48387096774193555 0.6 0.5217391304347826 0.631578947368421 0.4363636363636364 0.6052631578947368 0.48387096774193544 0.5079365079365079 0.4838709677419355 0.5714285714285714 0.4545454545454546 0.5333333333333333 0.4848484848484849 0.3225806451612903 0.45161290322580644 0.5479452054794521 0.5142857142857142 0.38805970149253727 0.4307692307692308
X1100231 0.6493506493506493 0.6511627906976745 0.6086956521739131 0.5121951219512195 0.68 0.6122448979591838 0.5957446808510639 0.6666666666666666 0.6304347826086958 0.5542168674698795 0.5544554455445545 0.6086956521739131 0.5346534653465347 0.5494505494505494 0.6862745098039216 0.673076923076923 0.6601941747572816 0.5510204081632654 0.5432098765432098 0.5714285714285714
X1101230 0.0 0.0 0.09523809523809523 0.0 0.49382716049382713 0.4864864864864865 0.0 0.09302325581395349 0.5384615384615385 0.0 0.2318840579710145 0.38095238095238093 0.4918032786885247 0.0 0.0 0.32727272727272727 0.0 0.45901639344262296 0.0 0.37931034482758624
X1101231 0.5 0.5465116279069768 0.5436893203883495 0.55 0.5185185185185186 0.5970149253731343 0.5523809523809524 0.5192307692307693 0.4 0.029850746268656712 0.5405405405405407 0.5192307692307693 0.4893617021276596 0.5454545454545455 0.4044943820224719 0.49523809523809526 0.5957446808510639 0.5818181818181818 0.5932203389830508 0.578512396694215
X1101240 0.10526315789473684 0.05405405405405406 0.0 0.0 0.326530612244898 0.0 0.0 0.0 0.0 0.0 0.0 0.16949152542372883 0.0 0.0 0.0 0.0 0.0 0.0 0.4776119402985075 0.4675324675324676
X1101241 0.5714285714285714 0.5045045045045045 0.5918367346938775 0.5333333333333333 0.56 0.5573770491803278 0.65625 0.4631578947368421 0.5789473684210527 0.5087719298245614 0.6615384615384615 0.6106870229007634 0.4912280701754386 0.5420560747663552 0.558139534883721 0.49152542372881347 0.5546218487394958 0.559322033898305 0.5636363636363636 0.5439999999999999
X1101250 0.0 0.0 0.0 0.0 0.2758620689655173 0.3278688524590164 0.0 0.3870967741935484 0.26666666666666666 0.5057471264367815 0.0 0.3508771929824562 0.0 0.5384615384615384 0.03846153846153846 0.0 0.0 0.0 0.48148148148148157 0.0
X1101251 0.5555555555555556 0.5116279069767442 0.49122807017543857 0.5636363636363636 0.5416666666666666 0.37500000000000006 0.6046511627906976 0.6307692307692307 0.24999999999999994 0.5811965811965811 0.24489795918367346 0.4962406015037594 0.4778761061946903 0.4954128440366972 0.49635036496350377 0.5323741007194244 0.532258064516129 0.38834951456310673 0.58 0.5035971223021583
X1101260 0.0 0.5074626865671642 0.0 0.0 0.0 0.5252525252525252 0.0 0.64 0.0 0.5925925925925927 0.0 0.1568627450980392 0.0 0.0 0.3137254901960784 0.0 0.14814814814814814 0.5 0.0 0.0
X1101261 0.54 0.453781512605042 0.5203252032520325 0.421875 0.5161290322580645 0.5112781954887218 0.5208333333333333 0.56 0.1647058823529412 0.5755395683453237 0.4731182795698925 0.5846153846153845 0.5413533834586467 0.4655172413793104 0.6299212598425196 0.5873015873015873 0.45544554455445546 0.14634146341463414 0.5714285714285715 0.44859813084112155
X1101270 0.04 0.046511627906976744 0.3823529411764706 0.4722222222222222 0.0 0.2641509433962264 0.24615384615384614 0.0 0.5483870967741935 0.5416666666666666 0.48 0.5128205128205129 0.4307692307692308 0.39393939393939387 0.18181818181818182 0.3225806451612903 0.0 0.0 0.0 0.0
X1101271 0.5393258426966293 0.5714285714285714 0.6019417475728156 0.3411764705882353 0.5486725663716814 0.4482758620689655 0.5565217391304348 0.5794392523364487 0.5585585585585585 0.5714285714285714 0.547008547008547 0.5438596491228069 0.5663716814159292 0.6086956521739131 0.5423728813559322 0.19230769230769232 0.5660377358490566 0.3548387096774193 0.5614035087719298 0.5535714285714285
X1101330 0.37288135593220334 0.38095238095238093 0.0 0.0 0.3278688524590164 0.6329113924050633 0.6153846153846153 0.5352112676056338 0.0 0.0 0.5142857142857143 0.0 0.0 0.0 0.43749999999999994 0.046511627906976744 0.0 0.08333333333333333 0.36666666666666675 0.3692307692307692
X1101331 0.6 0.5950413223140496 0.5736434108527131 0.5833333333333334 0.6016260162601627 0.5714285714285714 0.5343511450381679 0.6153846153846154 0.592 0.5925925925925927 0.6050420168067228 0.5950413223140496 0.6016260162601627 0.5891472868217054 0.5815602836879432 0.5826771653543307 0.5777777777777778 0.47482014388489213 0.496 0.5757575757575758
X1101340 0.07999999999999999 0.04081632653061225 0.0 0.0 0.4225352112676057 0.48192771084337344 0.2413793103448276 0.4594594594594595 0.0 0.4444444444444444 0.14285714285714285 0.04081632653061225 0.0 0.0 0.0 0.0 0.0 0.19672131147540983 0.0 0.45333333333333337
X1101341 0.5585585585585586 0.5344827586206897 0.5378151260504201 0.5289256198347108 0.5299145299145299 0.576271186440678 0.5454545454545455 0.5378151260504201 0.5614035087719298 0.5740740740740741 0.5739130434782609 0.5892857142857143 0.484375 0.5593220338983051 0.5925925925925926 0.543859649122807 0.5614035087719298 0.58 0.5892857142857143 0.5166666666666667
X1101350 0.1923076923076923 0.29629629629629634 0.4516129032258065 0.0 0.09090909090909091 0.2545454545454546 0.0 0.33333333333333337 0.0 0.0 0.13636363636363638 0.0 0.3157894736842105 0.0 0.29629629629629634 0.45 0.2448979591836735 0.0 0.4406779661016949 0.0
X1101351 0.5818181818181818 0.6021505376344085 0.5833333333333334 0.5789473684210525 0.576923076923077 0.5631067961165049 0.5858585858585859 0.5742574257425742 0.5641025641025641 0.5576923076923078 0.5636363636363636 0.588235294117647 0.6 0.5714285714285715 0.5904761904761905 0.5981308411214953 0.5904761904761905 0.5333333333333333 0.5742574257425742 0.6021505376344085
X1101360 0.42857142857142855 0.1754385964912281 0.0 0.0 0.4615384615384615 0.0 0.0 0.34375 0.05555555555555555 0.48648648648648646 0.07999999999999999 0.0 0.5432098765432098 0.038461538461538464 0.38095238095238093 0.48780487804878053 0.0 0.0 0.0 0.0
X1101340 0.3050847457627119 0.0 0.2456140350877193 0.32876712328767116 0.5217391304347826 0.08333333333333333 0.28125 0.0 0.042553191489361694 0.3076923076923077 0.5348837209302325 0.5617977528089888 0.23728813559322035 0.0 0.0 0.4528301886792453 0.0 0.41025641025641024 0.12 0.0
X1101361 0.4571428571428572 0.5439999999999999 0.5166666666666667 0.5263157894736841 0.5517241379310346 0.5333333333333333 0.5439999999999999 0.5309734513274336 0.5137614678899083 0.5035971223021583 0.5365853658536585 0.5076923076923077 0.5322580645161289 0.5217391304347826 0.512396694214876 0.5190839694656488 0.5271317829457365 0.5510204081632653 0.5156250000000001 0.5116279069767441
X1101370 0.3125 0.0 0.06557377049180327 0.39506172839506176 0.10169491525423728 0.3188405797101449 0.0 0.0 0.0 0.3947368421052632 0.13559322033898302 0.31746031746031744 0.0 0.0 0.0 0.0 0.0 0.10714285714285714 0.0 0.04301075268817204
X1101371 0.5192307692307692 0.5321100917431193 0.5454545454545455 0.5490196078431373 0.5454545454545455 0.5098039215686274 0.5178571428571428 0.5357142857142857 0.5233644859813085 0.5544554455445545 0.5405405405405406 0.5154639175257731 0.5321100917431193 0.5471698113207547 0.5178571428571428 0.5321100917431193 0.537037037037037 0.5225225225225226 0.5333333333333333 0.5079365079365079
X1101370 0.0 0.1818181818181818 0.48275862068965514 0.14814814814814817 0.2 0.0 0.3529411764705882 0.3611111111111111 0.0 0.0 0.20689655172413793 0.0 0.12903225806451613 0.4545454545454545 0.3466666666666666 0.23728813559322035 0.4225352112676057 0.4324324324324324 0.3939393939393939 0.0
X1110230 0.21276595744680848 0.35964912280701755 0.21276595744680848 0.3076923076923077 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0 0.28571428571428575 0.56 0.0 0.0 0.0 0.0 0.0 0.0
X1110231 0.3303571428571429 0.39779005524861877 0.3303571428571429 0.6153846153846153 0.3303571428571429 0.6588235294117648 0.46153846153846156 0.48951048951048953 0.6075949367088608 0.3303571428571429 0.22727272727272727 0.2978723404255319 0.3303571428571429 0.47297297297297297 0.5688073394495412 0.6233766233766234 0.5576923076923076 0.543859649122807 0.5714285714285715 0.2978723404255319
X1111230 0.0 0.08333333333333334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
X1111231 0.0 0.4153005464480874 0.0 0.3524229074889868 0.0 0.0 0.0 0.0 0.0 0.3524229074889868 0.0 0.0 0.3524229074889868 0.3524229074889868 0.0 0.0 0.3524229074889868 0.0 0.3524229074889868 0.2608695652173913
X1111240 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
X1111241 0.28440366972477066 0.28440366972477066 0.0 0.0 0.28440366972477066 0.0 0.28440366972477066 0.3186813186813187 0.28440366972477066 0.28440366972477066 0.28440366972477066 0.0 0.5797101449275363 0.28440366972477066 0.28440366972477066 0.28440366972477066 0.28440366972477066 0.0 0.28440366972477066 0.0
X1111250 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
X1111251 0.3377777777777778 0.3377777777777778 0.0 0.0 0.0 0.3377777777777778 0.1395348837209302 0.0 0.36538461538461536 0.0 0.0 0.3377777777777778 0.0 0.0 0.0 0.0 0.3377777777777778 0.0 0.0 0.3377777777777778
X1111260 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4823529411764706 0.0 0.0 0.0 0.0 0.0 0.0 0.0
X1111261 0.0 0.0 0.0 0.0 0.3684210526315789 0.0 0.0 0.38139534883720927 0.0 0.4183673469387754 0.36681222707423583 0.0 0.36681222707423583 0.36681222707423583 0.36681222707423583 0.0 0.0 0.0 0.3888888888888889 0.0
X1111270 0.4647887323943662 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
X1111271 0.3567567567567568 0.3153153153153153 0.0 0.0 0.3153153153153153 0.0 0.0 0.0 0.0 0.34146341463414637 0.3153153153153153 0.0 0.3153153153153153 0.3153153153153153 0.3153153153153153 0.0 0.3153153153153153 0.0 0.3153153153153153 0.3153153153153153
X1111330 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
X1111331 0.0 0.35964912280701755 0.35964912280701755 0.35964912280701755 0.35964912280701755 0.0 0.35964912280701755 0.0 0.0 0.35964912280701755 0.0 0.0 0.35964912280701755 0.35964912280701755 0.35964912280701755 0.6506024096385543 0.0 0.35964912280701755 0.463768115942029 0.0
X1111340 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
X1111341 0.0 0.4375 0.3377777777777778 0.0 0.3377777777777778 0.3377777777777778 0.3377777777777778 0.3377777777777778 0.3377777777777778 0.0 0.0 0.3377777777777778 0.0 0.0 0.0 0.3377777777777778 0.0 0.0 0.05 0.0
X1111350 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
X1111351 0.0 0.3451327433628319 0.0 0.3177570093457944 0.3451327433628319 0.0 0.3451327433628319 0.5128205128205128 0.3451327433628319 0.0 0.3451327433628319 0.0 0.0 0.0 0.3451327433628319 0.0 0.3451327433628319 0.40860215053763443 0.3451327433628319 0.3451327433628319
X1111360 0.0 0.0909090909090909 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3137254901960784 0.0 0.0 0.0 0.0 0.0 0.0
X1111361 0.0 0.35964912280701755 0.0 0.35964912280701755 0.4293785310734463 0.0 0.0 0.0 0.0 0.0 0.35964912280701755 0.4245810055865922 0.0 0.35964912280701755 0.0 0.35964912280701755 0.0 0.0 0.37333333333333335 0.35964912280701755
X1111370 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5303030303030303 0.0 0.0 0.0 0.0 0.0 0.0
X1111371 0.0 0.38095238095238093 0.38095238095238093 0.0 0.0 0.0 0.43956043956043955 0.0 0.0 0.0 0.0 0.38095238095238093 0.441860465116279 0.38095238095238093 0.0 0.38095238095238093 0.0 0.0 0.38095238095238093 0.38095238095238093
X1200230 0.6301369863013698 0.5846153846153846 0.5757575757575758 0.6086956521739131 0.5882352941176471 0.6111111111111113 0.5573770491803278 0.5 0.5882352941176471 0.6842105263157895 0.5757575757575758 0.5846153846153846 0.48275862068965514 0.5846153846153846 0.5333333333333333 0.5846153846153846 0.5671641791044776 0.6060606060606061 0.5538461538461538 0.6
X1200231 0.6122448979591837 0.5918367346938777 0.5932203389830508 0.6605504587155963 0.631578947368421 0.6168224299065421 0.5714285714285714 0.6250000000000001 0.5629629629629629 0.6194690265486725 0.5849056603773585 0.6181818181818182 0.5742574257425742 0.6126126126126126 0.6274509803921569 0.6055045871559633 0.5964912280701754 0.5652173913043478 0.6071428571428571 0.5599999999999999
X1201230 0.0 0.0 0.2807017543859649 0.0 0.46153846153846156 0.0 0.5142857142857142 0.0 0.3548387096774193 0.0 0.0 0.0 0.3870967741935483 0.0 0.163265306122449 0.0 0.0 0.0 0.0 0.0851063829787234
X1201231 0.5321100917431194 0.4050632911392405 0.5333333333333332 0.5172413793103449 0.5039370078740157 0.5769230769230769 0.5294117647058824 0.21428571428571427 0.4838709677419356 0.5869565217391305 0.4918032786885247 0.5454545454545454 0.4150943396226416 0.5233644859813084 0.5897435897435899 0.54 0.5272727272727272 0.5084745762711864 0.5238095238095238 0.5360824742268041
X1201240 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.5217391304347826 0.0 0.5161290322580646 0.0 0.0 0.0 0.0 0.1935483870967742 0.0 0.3880597014925373
X1201241 0.5747126436781609 0.5686274509803921 0.5166666666666666 0.5777777777777778 0.5227272727272727 0.45517241379310347 0.5185185185185185 0.5656565656565656 0.5254237288135593 0.45669291338582685 0.45161290322580644 0.5892857142857142 0.515625 0.5405405405405406 0.5656565656565656 0.4150943396226415 0.5436893203883495 0.5393258426966292 0.5227272727272727 0.5360824742268042
X1201250 0.0 0.0 0.0 0.0 0.0 0.07547169811320754 0.0 0.5714285714285715 0.0 0.379746835443038 0.0 0.5499999999999999 0.0 0.0 0.0 0.0 0.0 0.47222222222222227 0.4556962025316456 0.0
