X1100230 12.64876413345337 12.774505138397217 13.420215606689453 13.117277383804321 13.318076610565186 13.567266941070557 13.63971734046936 13.857160568237305 13.867019176483154 14.011054039001465 14.016199350357056 14.214439868927002 14.586495637893677 14.43098783493042 14.700578927993774 14.762797117233276 14.870158433914185 14.904272556304932 15.247097253799438 15.30711555480957
X1100231 16.840635299682617 16.808324098587036 17.051190853118896 17.036097049713135 17.32212233543396 17.387609004974365 18.17386484146118 18.033884525299072 18.0976345539093 17.415567874908447 18.303778409957886 18.312482833862305 18.303696632385254 18.604246616363525 18.739818334579468 18.840535402297974 19.08839750289917 19.200894355773926 19.12751293182373 19.342124462127686
X1101230 17.786104440689087 18.17351746559143 18.566311597824097 18.785359859466553 19.23588752746582 19.82448959350586 20.096041202545166 20.508277654647827 20.730725288391113 21.31090807914734 21.58726739883423 22.014886617660522 22.44105076789856 22.542821407318115 22.48088049888611 22.96718192100525 23.31533694267273 24.836454391479492 24.512722492218018 24.48767352104187
X1101231 26.473493814468384 26.982301473617554 27.340556144714355 27.69986057281494 27.8604736328125 27.936522722244263 28.5185387134552 29.030219554901123 29.08784770965576 29.322759866714478 30.016249418258667 30.124157428741455 30.738375663757324 30.863833904266357 31.06388211250305 31.587305784225464 31.93153953552246 32.06581449508667 32.55272912979126 32.787078857421875
X1101240 31.142149448394775 31.70679783821106 32.15516543388367 32.14604687690735 32.55091834068298 32.87303423881531 33.156577587127686 33.683571338653564 33.88092517852783 34.26084876060486 34.81228470802307 36.35526943206787 35.32514977455139 35.58494257926941 36.16671848297119 36.38939046859741 36.92014122009277 37.13206076622009 37.560842990875244 37.79997134208679
X1101241 40.179457902908325 40.28311347961426 40.82376790046692 41.36048460006714 41.44869828224182 41.80197858810425 42.18269944190979 42.19964098930359 42.90529131889343 43.08462929725647 43.49062967300415 43.72161865234375 44.1131386756897 44.74697732925415 44.83611512184143 45.2880539894104 45.508923292160034 45.97099685668945 46.134220361709595 46.536011695861816
X1101250 45.13329005241394 45.079328536987305 45.68566274642944 45.8563015460968 46.416669607162476 46.8768846988678 47.24562931060791 47.752161264419556 47.77562355995178 48.365747928619385 48.571004152297974 48.98405408859253 49.18297290802002 49.645678997039795 50.055452823638916 50.233402490615845 50.605921030044556 50.84528160095215 51.278613328933716 51.49335217475891
X1101251 53.91174626350403 54.020572900772095 54.45853400230408 56.34946084022522 55.59203028678894 55.55140519142151 56.264283657073975 56.929654121398926 56.97694420814514 57.65757870674133 58.12919354438782 58.37862801551819 58.49845910072327 58.796451568603516 59.14743232727051 59.50201606750488 60.25304937362671 60.06484532356262 60.94711089134216 61.17244577407837
X1101260 59.425578355789185 59.816062688827515 60.35697913169861 61.130526304244995 61.46062660217285 62.16494083404541 60.91918325424194 61.64815640449524 63.39082932472229 63.8783233165741 63.8508026599884 64.19888615608215 64.03984665870667 64.48142218589783 64.4013147354126 65.12190103530884 65.50787353515625 66.09028840065002 66.78886318206787 67.03620505332947
X1101261 69.68997478485107 70.13926839828491 70.42332553863525 71.17504215240479 71.01449775695801 71.14031076431274 71.53397130966187 71.88777160644531 72.72441720962524 73.31580114364624 72.82001519203186 73.29017305374146 73.10723280906677 73.78891777992249 74.25854229927063 74.84961462020874 75.76815581321716 75.36260318756104 76.73320841789246 76.20778131484985
